LoanStatus,BorrowerAPR,ProsperRating,LoanOriginalAmount,Term,IsBorrowerHomeowner,EmploymentStatus,EmploymentStatusDuration,DebtToIncomeRatio,IncomeRange
Defaulted,0.20357999999999998,B,9000,60,True,Employed,21.0,0.37,$25-50k
Completed,0.30532,D,4000,36,True,Employed,19.0,0.06,$50-75k
PastDue,0.30337,E,5000,60,False,Employed,15.0,0.18,$50-75k
PastDue,0.2878,D,7000,36,False,Employed,12.0,0.09,$75-100k
Completed,0.35796999999999995,HR,4000,36,True,Employed,1.0,0.32,$50-75k
Completed,0.27466999999999997,D,4000,36,False,Employed,11.0,0.14,$50-75k
Completed,0.116,A,2500,36,False,Not employed,3.0,,Not employed
Completed,0.08341,AA,7000,36,True,Employed,5.0,0.06,>$100k
Defaulted,0.19546,B,2500,36,False,Employed,9.0,0.04,$25-50k
Completed,0.16151,A,10500,60,True,Employed,15.0,0.35,$75-100k
Completed,0.26824000000000003,D,2000,12,False,Employed,6.0,0.17,$25-50k
Completed,0.07539,AA,5500,36,True,Employed,20.0,0.24,$50-75k
Completed,0.17626,B,2000,36,False,Employed,3.0,0.16,$50-75k
Completed,0.24414,E,6500,36,False,Employed,3.0,0.57,$25-50k
Completed,0.20593000000000003,B,15000,60,True,Employed,14.0,0.39,$75-100k
Defaulted,0.35796999999999995,HR,4000,36,False,Employed,12.0,0.05,$25-50k
PastDue,0.35796999999999995,HR,2000,36,True,Employed,11.0,0.39,$50-75k
PastDue,0.28848,E,4000,60,True,Employed,31.0,0.51,$25-50k
Completed,0.33097,D,5200,36,True,Employed,8.0,0.57,$25-50k
Completed,0.24758000000000002,C,15000,36,True,Employed,9.0,0.35,>$100k
Completed,0.17322,B,7500,36,True,Retired,35.0,0.46,$75-100k
Completed,0.35643,HR,4000,36,True,Employed,4.0,0.12,>$100k
Completed,0.30933,D,11000,60,True,Employed,9.0,0.17,$50-75k
Completed,0.17325,B,1000,36,False,Employed,1.0,,$25-50k
Completed,0.12645,AA,15000,60,True,Employed,30.0,0.17,$25-50k
Completed,0.11848,AA,15000,36,True,Employed,8.0,0.33,$50-75k
Defaulted,0.22760999999999998,C,1000,36,True,Employed,4.0,0.2,$50-75k
Completed,0.10436,A,5000,36,False,Employed,1.0,0.28,$0-25k
Completed,0.27462,C,10000,60,False,Employed,6.0,0.36,$25-50k
Completed,0.26681,D,4000,36,True,Employed,14.0,0.14,$25-50k
Completed,0.29464,D,15000,60,False,Employed,8.0,,$75-100k
Completed,0.28851,D,5500,36,False,Employed,5.0,0.22,$50-75k
Completed,0.14537,A,15000,36,False,Employed,2.0,0.12,$50-75k
Defaulted,0.25424,D,5000,36,True,Employed,31.0,0.18,$75-100k
Completed,0.34353,HR,1200,36,False,Retired,14.0,0.11,$25-50k
Completed,0.15936,A,19500,60,True,Employed,6.0,0.2,>$100k
Completed,0.2951,D,2000,36,False,Employed,5.0,0.32,$25-50k
Completed,0.17192000000000002,B,2000,36,False,Employed,8.0,0.13,$25-50k
Completed,0.29486,D,8000,36,False,Employed,7.0,0.18,$25-50k
PastDue,0.17359000000000002,B,4000,36,True,Other,35.0,0.14,$25-50k
Completed,0.06589,AA,3500,12,True,Employed,8.0,0.07,$50-75k
Defaulted,0.23318000000000003,B,13500,60,True,Employed,27.0,0.18,$75-100k
Completed,0.21434,C,7500,36,False,Employed,8.0,0.27,$25-50k
Completed,0.07339,AA,1500,36,True,Employed,2.0,0.1,$75-100k
Completed,0.12531,C,1000,36,True,Employed,9.0,0.15,$25-50k
Defaulted,0.35838000000000003,E,3000,60,False,Employed,15.0,0.07,$25-50k
Completed,0.09643,AA,8000,36,True,Employed,4.0,0.15,$75-100k
Completed,0.25785,D,3000,12,True,Employed,13.0,0.36,$50-75k
Defaulted,0.13524,A,9000,36,True,Employed,3.0,0.19,$50-75k
Completed,0.06437000000000001,AA,2000,36,False,Employed,3.0,0.2,$25-50k
Completed,0.28974,D,4000,36,False,Employed,12.0,0.14,$50-75k
Completed,0.21945,C,17000,36,True,Employed,15.0,0.23,$50-75k
Completed,0.202,B,15000,36,False,Employed,7.0,0.14,$75-100k
Completed,0.14877,A,2000,12,False,Employed,6.0,0.14,$25-50k
Completed,0.08591,AA,4000,36,True,Employed,5.0,0.15,$25-50k
Completed,0.12745,A,1000,36,False,Employed,14.0,0.28,$25-50k
Completed,0.25424,D,7500,36,True,Employed,8.0,0.25,$50-75k
Completed,0.16055999999999998,A,3000,36,True,Employed,5.0,0.07,$50-75k
Defaulted,0.31375,D,15000,60,False,Employed,9.0,0.52,$0-25k
PastDue,0.33973000000000003,E,4000,36,False,Employed,3.0,0.41,$50-75k
Completed,0.124,A,2000,36,True,Employed,11.0,0.18,$75-100k
Completed,0.24245999999999998,C,15000,36,False,Other,1.0,,$50-75k
Completed,0.202,B,7000,36,True,Employed,1.0,0.1,$25-50k
Completed,0.35796999999999995,HR,4000,36,False,Employed,1.0,2.59,$0-25k
Completed,0.2951,D,4500,36,False,Employed,5.0,0.14,$25-50k
Completed,0.31432,D,1000,36,False,Self-employed,4.0,,$25-50k
Completed,0.11295999999999999,A,2500,36,True,Employed,2.0,,>$100k
Completed,0.23656,C,11500,60,False,Employed,9.0,0.19,$25-50k
PastDue,0.25781,D,4000,36,False,Other,1.0,,>$100k
PastDue,0.13138,A,15500,36,True,Employed,2.0,0.22,$50-75k
Completed,0.158,B,3300,12,False,Employed,5.0,0.07,$50-75k
Defaulted,0.2951,D,7500,36,False,Employed,4.0,0.19,$50-75k
Completed,0.15904000000000001,A,3000,36,True,Self-employed,20.0,,$50-75k
Completed,0.35643,E,4000,36,True,Employed,13.0,0.22,>$100k
Defaulted,0.20357999999999998,B,11000,60,False,Employed,24.0,0.16,$50-75k
Defaulted,0.28704,D,11000,60,False,Employed,4.0,0.19,$25-50k
Completed,0.32989,D,10000,60,False,Employed,2.0,0.2,$75-100k
Defaulted,0.35643,E,4000,36,False,Employed,27.0,0.27,$50-75k
Completed,0.34621,E,2200,36,False,Part-time,6.0,,$0-25k
Completed,0.16652999999999998,B,10500,36,True,Employed,2.0,0.15,>$100k
Completed,0.11295999999999999,A,2000,36,False,Employed,1.0,0.1,$0-25k
Defaulted,0.3659,E,3000,36,False,Retired,13.0,,$0-25k
Completed,0.35796999999999995,HR,4000,36,True,Employed,2.0,0.23,$50-75k
Defaulted,0.35796999999999995,HR,2000,36,False,Self-employed,2.0,,$0-25k
PastDue,0.24281999999999998,C,10000,60,True,Employed,10.0,0.51,$50-75k
Completed,0.27465,C,2000,12,False,Employed,4.0,0.49,$25-50k
Completed,0.25424,D,4955,36,True,Other,16.0,0.3,$25-50k
Completed,0.202,B,4500,36,True,Employed,15.0,0.1,$50-75k
Completed,0.13119,A,2300,36,False,Employed,1.0,0.24,$25-50k
Completed,0.36438000000000004,C,1700,36,True,Employed,5.0,0.27,$75-100k
Completed,0.29588000000000003,D,5000,36,True,Employed,10.0,0.28,$25-50k
Completed,0.08591,AA,25000,36,True,Employed,2.0,0.12,>$100k
Completed,0.14816,A,5700,36,False,Employed,7.0,0.12,$25-50k
Completed,0.15752,A,12500,60,True,Employed,16.0,0.17,$50-75k
Defaulted,0.2951,D,6851,36,False,Self-employed,4.0,,$50-75k
Completed,0.17878,B,15000,12,False,Employed,6.0,0.72,$25-50k
Completed,0.20593000000000003,B,15000,60,False,Employed,13.0,0.17,>$100k
Completed,0.30532,D,3500,36,False,Employed,4.0,0.12,$25-50k
Defaulted,0.26681,D,3000,36,True,Employed,18.0,0.22,$50-75k
Completed,0.20784,C,15000,12,True,Employed,10.0,0.32,>$100k
Completed,0.17184000000000002,A,4500,60,False,Employed,8.0,0.04,$50-75k
Defaulted,0.39153000000000004,E,1000,36,False,Employed,12.0,0.32,$25-50k
Defaulted,0.30008,D,10000,60,True,Employed,15.0,0.33,$25-50k
Completed,0.33097,D,2000,36,False,Employed,2.0,0.19,$0-25k
Completed,0.16055999999999998,A,12000,36,True,Employed,31.0,0.14,$75-100k
Completed,0.124,A,7000,36,True,Employed,5.0,0.15,>$100k
Completed,0.07439,AA,5000,36,True,Employed,6.0,0.17,$75-100k
Defaulted,0.34621,E,7500,36,True,Employed,6.0,0.2,>$100k
Completed,0.35838000000000003,E,2000,60,True,Employed,6.0,0.07,$25-50k
Completed,0.12782000000000002,A,2500,36,True,Employed,10.0,0.2,$0-25k
Completed,0.22361999999999999,C,5220,36,False,Self-employed,6.0,,$25-50k
Completed,0.23554,C,2000,12,True,Employed,7.0,0.07,$50-75k
Completed,0.26877,D,6500,60,True,Employed,8.0,0.21,$50-75k
Defaulted,0.31293000000000004,E,4000,60,True,Self-employed,7.0,,$75-100k
Completed,0.37453000000000003,E,1800,36,True,Part-time,5.0,0.44,$25-50k
Completed,0.12309,A,10000,36,True,Retired,16.0,0.17,$75-100k
Completed,0.29536999999999997,D,10000,36,False,Other,43.0,0.3,$50-75k
Completed,0.12663,A,6000,36,False,Employed,21.0,0.27,$25-50k
PastDue,0.26877,D,10000,60,False,Employed,2.0,0.35,$50-75k
Completed,0.28974,D,2000,36,False,Employed,13.0,0.15,$25-50k
Completed,0.13246,A,1000,36,True,Employed,7.0,0.31,$50-75k
PastDue,0.24245999999999998,C,7000,36,False,Employed,3.0,0.18,$50-75k
PastDue,0.15936,A,3000,60,False,Employed,2.0,0.12,$25-50k
Defaulted,0.3525,HR,2500,36,False,Employed,1.0,0.15,$25-50k
Defaulted,0.24758000000000002,C,8000,36,True,Employed,1.0,0.34,$25-50k
Defaulted,0.22135,C,5000,36,False,Employed,10.0,0.15,$50-75k
PastDue,0.31012,E,3500,36,True,Employed,24.0,0.2,$25-50k
Completed,0.23276999999999998,C,2100,60,False,Self-employed,3.0,,$25-50k
Completed,0.35643,E,4000,36,True,Employed,20.0,0.29,$50-75k
Completed,0.35643,E,3000,36,False,Employed,4.0,0.05,$25-50k
Defaulted,0.28704,D,2000,60,False,Employed,5.0,0.34,$0-25k
Completed,0.31032,E,4000,36,False,Employed,2.0,0.12,$50-75k
Completed,0.24245999999999998,C,4500,36,False,Employed,5.0,,$25-50k
Completed,0.35796999999999995,HR,4000,36,True,Employed,1.0,0.15,$25-50k
Defaulted,0.34045,E,3000,36,False,Employed,16.0,0.65,$25-50k
Completed,0.16151,A,3500,60,False,Employed,2.0,0.38,$25-50k
Completed,0.26528,C,17500,60,True,Employed,15.0,0.27,$75-100k
PastDue,0.2951,D,5000,36,True,Employed,22.0,0.26,$25-50k
Defaulted,0.22332,C,1600,36,False,Employed,3.0,0.03,$25-50k
Defaulted,0.24245999999999998,C,15000,36,True,Employed,1.0,0.22,$75-100k
Completed,0.22709000000000001,C,12200,12,False,Employed,4.0,0.18,>$100k
Completed,0.11347,AA,11500,36,True,Employed,14.0,0.08,$50-75k
Completed,0.37453000000000003,E,5000,36,False,Employed,4.0,0.29,$25-50k
Completed,0.23221,C,1000,36,False,Self-employed,9.0,,>$100k
Defaulted,0.16055999999999998,A,25000,36,False,Employed,1.0,0.13,$75-100k
Completed,0.33297,E,4000,60,True,Employed,24.0,0.28,>$100k
Completed,0.30532,D,3000,36,True,Employed,27.0,0.23,$50-75k
Completed,0.08591,AA,5500,36,True,Employed,3.0,0.18,>$100k
Defaulted,0.35643,E,7500,36,False,Not employed,2.0,,Not employed
Defaulted,0.16055999999999998,A,5000,36,True,Employed,32.0,0.07,$50-75k
Completed,0.14348,A,12553,36,True,Employed,10.0,0.24,$50-75k
Completed,0.2951,D,6000,36,False,Employed,6.0,0.09,$50-75k
Completed,0.35796999999999995,HR,4000,36,False,Employed,4.0,0.29,$75-100k
Completed,0.12309,A,7500,36,True,Employed,21.0,0.17,$50-75k
Completed,0.28488,D,7500,36,False,Employed,18.0,0.39,$75-100k
Completed,0.33973000000000003,E,4000,36,False,Employed,11.0,0.09,$50-75k
Completed,0.27285,D,6000,36,False,Employed,3.0,0.21,$75-100k
Completed,0.14857,A,4000,36,True,Employed,7.0,0.15,$50-75k
PastDue,0.27637,D,15000,60,True,Employed,7.0,0.25,$50-75k
Completed,0.16802999999999998,B,2000,12,True,Employed,7.0,0.25,>$100k
Defaulted,0.31375,D,8000,60,True,Employed,14.0,0.2,$50-75k
Completed,0.17359000000000002,B,3500,36,True,Other,4.0,0.21,$25-50k
Completed,0.10993,A,3000,36,True,Employed,1.0,0.29,$25-50k
Completed,0.12005,A,6600,36,False,Employed,3.0,0.1,$50-75k
Defaulted,0.2878,D,8000,36,True,Employed,3.0,0.62,$75-100k
Completed,0.19859000000000002,C,3000,36,True,Employed,6.0,0.41,$50-75k
Completed,0.38058000000000003,E,2000,36,False,Employed,3.0,0.31,$25-50k
PastDue,0.29464,D,9500,60,True,Employed,3.0,0.25,$50-75k
Completed,0.27462,C,12000,60,False,Employed,4.0,,$75-100k
Completed,0.35838000000000003,E,4000,60,True,Employed,9.0,0.54,$25-50k
Defaulted,0.37733,HR,1500,36,False,Employed,29.0,0.37,$0-25k
Completed,0.35643,E,2000,36,False,Employed,4.0,0.19,$25-50k
Completed,0.23476999999999998,B,15000,60,False,Employed,3.0,0.07,$75-100k
Completed,0.3179,E,6000,36,True,Employed,44.0,0.75,$25-50k
Completed,0.23281,C,2500,36,True,Employed,7.0,0.4,$50-75k
Completed,0.25424,D,2100,36,True,Employed,7.0,0.24,$25-50k
PastDue,0.2878,D,9000,36,True,Employed,25.0,0.12,>$100k
Completed,0.25024,C,12000,36,True,Employed,8.0,0.29,$25-50k
Completed,0.12782000000000002,A,10000,36,False,Employed,1.0,0.14,$75-100k
Completed,0.35796999999999995,HR,2500,36,False,Employed,4.0,0.21,$0-25k
Completed,0.33513000000000004,E,1500,36,False,Employed,3.0,0.3,$75-100k
Completed,0.21291,D,4960,36,False,Employed,5.0,0.06,$75-100k
Completed,0.29265,D,10000,36,True,Employed,15.0,0.42,$50-75k
Completed,0.19144,B,15000,36,False,Employed,1.0,0.31,$50-75k
Completed,0.38723,HR,7000,36,True,Employed,6.0,0.19,$75-100k
Defaulted,0.16392,A,6211,36,True,Employed,30.0,0.14,$25-50k
Completed,0.18725,B,12500,36,True,Employed,8.0,0.25,>$100k
Defaulted,0.34886999999999996,HR,4000,36,True,Employed,8.0,0.17,>$100k
Completed,0.32576,E,6500,36,False,Employed,7.0,0.18,$25-50k
Completed,0.22693000000000002,C,8000,60,False,Employed,3.0,0.25,$75-100k
Completed,0.15936,A,2000,60,False,Employed,1.0,,$25-50k
Completed,0.13697,A,14000,36,False,Employed,10.0,0.2,$25-50k
Completed,0.18316,B,3000,36,True,Employed,8.0,0.2,$50-75k
Completed,0.16005,B,4000,36,True,Employed,8.0,0.06,$50-75k
Completed,0.2685,C,10000,36,True,Employed,7.0,0.21,$50-75k
Completed,0.31053000000000003,D,4000,36,True,Employed,3.0,0.11,>$100k
Completed,0.25424,D,4500,36,True,Employed,8.0,0.31,$50-75k
Defaulted,0.3659,E,5000,36,False,Employed,7.0,,$0-25k
Completed,0.20593000000000003,B,22500,60,True,Employed,15.0,0.22,$75-100k
Completed,0.09794,AA,6000,36,True,Employed,13.0,0.28,>$100k
Completed,0.28918,D,3000,12,True,Employed,4.0,0.18,$75-100k
Defaulted,0.2951,D,7500,36,False,Employed,2.0,0.1,$25-50k
Defaulted,0.34621,E,7500,36,False,Employed,5.0,0.56,$0-25k
Completed,0.17754,B,2500,36,True,Employed,10.0,0.28,>$100k
Defaulted,0.34045,E,4000,36,False,Employed,2.0,0.21,$0-25k
PastDue,0.35838000000000003,E,2800,60,False,Employed,22.0,0.21,$75-100k
Completed,0.22712,C,15000,36,True,Employed,2.0,0.39,$25-50k
Completed,0.23961,C,4000,12,False,Employed,12.0,0.19,$25-50k
PastDue,0.1899,B,2000,36,False,Employed,6.0,0.33,$25-50k
Completed,0.35796999999999995,HR,3500,36,False,Other,43.0,0.21,$0-25k
Defaulted,0.09736,AA,12802,36,True,Employed,1.0,0.18,>$100k
Defaulted,0.37199,HR,3500,36,False,Employed,2.0,0.79,$0-25k
Completed,0.08191,AA,10000,36,True,Employed,37.0,0.07,>$100k
Defaulted,0.38723,HR,2000,36,False,Employed,1.0,0.16,$25-50k
Completed,0.13706,A,3485,12,False,Other,4.0,,$25-50k
Completed,0.202,B,11000,36,True,Employed,15.0,0.14,$50-75k
Defaulted,0.16289,A,10000,60,False,Employed,8.0,0.17,$50-75k
Completed,0.35796999999999995,HR,2000,36,False,Not employed,1.0,,Not employed
Completed,0.33973000000000003,E,4000,36,False,Employed,16.0,0.61,$25-50k
Completed,0.2816,D,2000,60,False,Self-employed,9.0,,$25-50k
Completed,0.20321,C,5000,36,False,Employed,15.0,0.2,$75-100k
Completed,0.38486,E,1500,36,False,Employed,9.0,0.12,$25-50k
PastDue,0.30337,E,10000,60,True,Employed,1.0,0.36,$75-100k
Completed,0.39153000000000004,E,1000,36,True,Employed,2.0,0.23,$50-75k
Completed,0.14714000000000002,A,17000,36,False,Employed,2.0,0.17,>$100k
Defaulted,0.202,B,4000,36,False,Employed,1.0,0.22,$50-75k
Defaulted,0.33665,E,4000,36,False,Employed,1.0,0.22,$25-50k
Completed,0.06589,AA,15000,12,False,Employed,14.0,0.24,$50-75k
Completed,0.35365,E,4000,60,True,Employed,12.0,0.19,>$100k
Completed,0.35796999999999995,HR,4000,36,False,Not employed,2.0,,Not employed
Completed,0.202,B,2000,36,False,Employed,13.0,0.06,$25-50k
Defaulted,0.17069,B,15000,36,True,Employed,4.0,0.1,>$100k
Completed,0.35643,E,3500,36,False,Employed,17.0,0.31,$25-50k
PastDue,0.22741999999999998,C,7500,36,True,Employed,9.0,0.24,$50-75k
Completed,0.35796999999999995,HR,4000,36,False,Employed,3.0,0.21,$25-50k
Defaulted,0.19422,B,13989,60,True,Employed,0.0,0.26,$50-75k
Completed,0.11295999999999999,A,5400,36,True,Self-employed,8.0,,$50-75k
Completed,0.29588000000000003,D,5250,36,True,Employed,31.0,0.28,$50-75k
Completed,0.13227,A,11000,60,False,Employed,10.0,0.13,$75-100k
Defaulted,0.35796999999999995,HR,4000,36,False,Employed,6.0,0.24,$25-50k
PastDue,0.16055999999999998,A,13000,36,True,Employed,1.0,0.18,$25-50k
Completed,0.10845999999999999,AA,8000,36,True,Employed,4.0,0.05,>$100k
Defaulted,0.35796999999999995,HR,4000,36,True,Employed,22.0,0.21,$50-75k
PastDue,0.35796999999999995,HR,4000,36,False,Employed,11.0,0.35,$50-75k
Completed,0.11295999999999999,A,2000,36,True,Retired,11.0,0.05,$0-25k
Defaulted,0.25836,C,10000,36,False,Employed,2.0,0.09,>$100k
Completed,0.30532,D,5212,36,True,Employed,3.0,0.11,>$100k
PastDue,0.35796999999999995,HR,4000,36,False,Employed,15.0,0.06,$75-100k
Completed,0.22760999999999998,C,1000,36,False,Employed,3.0,0.24,$25-50k
Completed,0.22871999999999998,C,15000,36,True,Self-employed,22.0,,$25-50k
Completed,0.2951,D,3000,36,True,Employed,5.0,0.16,$50-75k
Defaulted,0.29486,D,7000,36,False,Employed,3.0,0.15,$25-50k
Completed,0.10295,AA,1000,36,True,Employed,9.0,0.04,$0-25k
Completed,0.13696,A,3000,12,True,Employed,9.0,0.04,$75-100k
Completed,0.27285,D,10000,36,True,Employed,17.0,0.27,$75-100k
Completed,0.1816,C,1000,36,True,Employed,1.0,,$50-75k
Defaulted,0.35796999999999995,HR,2000,36,False,Employed,11.0,0.37,$0-25k
Completed,0.17754,B,2500,36,False,Employed,2.0,0.33,$25-50k
PastDue,0.26528,D,8000,36,False,Employed,3.0,0.33,$25-50k
PastDue,0.35365,E,3000,60,False,Employed,5.0,0.36,$25-50k
Completed,0.22115,C,1200,36,False,Employed,4.0,0.39,$50-75k
Defaulted,0.30225,D,3500,36,True,Employed,10.0,0.06,$25-50k
PastDue,0.20462,B,15000,36,True,Employed,1.0,0.34,>$100k
Completed,0.13889,A,3700,36,False,Employed,5.0,0.29,$25-50k
Completed,0.11499000000000001,A,2500,36,True,Employed,7.0,0.34,$50-75k
Completed,0.30285,E,4000,36,True,Employed,43.0,0.38,$50-75k
Completed,0.36438000000000004,D,4350,36,False,Employed,27.0,0.41,$25-50k
Completed,0.30532,D,10000,36,True,Employed,4.0,0.44,$25-50k
Completed,0.22354000000000002,C,25000,36,False,Employed,1.0,0.25,>$100k
Completed,0.25176,C,7500,36,False,Employed,6.0,0.32,$50-75k
Completed,0.33215,E,4000,36,True,Employed,13.0,0.04,$75-100k
Defaulted,0.20357999999999998,B,15000,60,True,Employed,12.0,0.28,$25-50k
PastDue,0.22261999999999998,B,15000,60,False,Employed,1.0,0.36,$25-50k
Completed,0.06587,AA,14000,36,False,Employed,1.0,0.04,>$100k
Completed,0.15448,D,2000,36,False,Employed,8.0,0.4,$25-50k
Completed,0.17119,B,5500,36,True,Employed,1.0,0.14,$25-50k
Completed,0.35796999999999995,HR,2500,36,False,Not employed,3.0,,Not employed
Completed,0.19645,B,28000,36,True,Employed,14.0,0.26,>$100k
Completed,0.38166,E,1300,36,True,Employed,1.0,0.56,$50-75k
Defaulted,0.41355,HR,1000,36,True,Employed,4.0,0.27,$50-75k
Completed,0.22712,C,5000,36,True,Other,0.0,0.21,$25-50k
Completed,0.22524,D,1080,36,False,Part-time,5.0,0.33,$0-25k
Completed,0.32842,D,2500,36,True,Employed,4.0,0.11,$75-100k
Defaulted,0.35838000000000003,E,3000,60,True,Self-employed,6.0,,>$100k
Completed,0.16499,B,25000,60,True,Employed,3.0,0.18,>$100k
Defaulted,0.35643,E,5000,36,True,Employed,29.0,0.16,>$100k
Defaulted,0.34886999999999996,HR,4000,36,False,Employed,6.0,0.13,$50-75k
Completed,0.17754,B,7000,36,True,Employed,8.0,0.13,$50-75k
Completed,0.34886999999999996,HR,4000,36,False,Employed,18.0,0.22,$25-50k
Defaulted,0.35838000000000003,E,4000,60,False,Employed,3.0,0.11,$50-75k
Completed,0.17069,B,7500,36,False,Employed,3.0,0.12,$75-100k
Completed,0.06327,AA,20000,36,False,Employed,7.0,0.11,>$100k
Defaulted,0.33097,D,3000,36,False,Employed,3.0,0.23,$25-50k
Completed,0.32378,HR,2400,36,True,Employed,5.0,0.51,$25-50k
Completed,0.18316,B,7900,36,False,Employed,17.0,0.24,$25-50k
Defaulted,0.32958000000000004,D,10000,60,True,Employed,18.0,0.25,$25-50k
PastDue,0.32958000000000004,D,11786,60,True,Employed,12.0,0.24,>$100k
Completed,0.11650999999999999,A,5000,36,False,Employed,3.0,0.19,$50-75k
Defaulted,0.31848000000000004,E,4000,60,False,Employed,1.0,0.41,$25-50k
Completed,0.34731,E,3000,36,True,Employed,9.0,0.51,$50-75k
Defaulted,0.28273000000000004,D,2000,12,True,Other,3.0,0.12,$25-50k
Completed,0.06327,AA,10000,36,True,Employed,1.0,0.07,$50-75k
Defaulted,0.2951,D,3500,36,True,Employed,1.0,0.19,$75-100k
Completed,0.27181,D,3500,12,False,Employed,2.0,0.44,$25-50k
PastDue,0.22871999999999998,C,5000,36,True,Employed,24.0,0.27,$75-100k
Completed,0.35843,E,2000,12,False,Employed,5.0,0.57,$0-25k
Completed,0.1717,C,2200,36,True,Employed,7.0,0.22,$25-50k
Completed,0.20462,B,20000,36,True,Employed,9.0,0.3,$75-100k
Defaulted,0.3179,E,4000,36,False,Employed,5.0,0.44,$25-50k
Defaulted,0.28339000000000003,D,15000,36,False,Employed,1.0,0.22,$50-75k
Completed,0.30285,E,4000,36,False,Employed,4.0,0.2,$50-75k
Completed,0.24681999999999998,C,15000,60,True,Employed,8.0,0.35,$25-50k
PastDue,0.26528,D,3000,36,False,Employed,3.0,0.22,$50-75k
Completed,0.13271,A,8000,36,True,Employed,2.0,0.1,$25-50k
Defaulted,0.35843,E,6000,12,False,Other,3.0,,$0-25k
Defaulted,0.35796999999999995,HR,4000,36,False,Employed,5.0,0.65,$25-50k
Completed,0.33553,E,3000,36,False,Self-employed,0.0,,>$100k
Completed,0.12528,A,2000,36,True,Employed,14.0,0.26,$75-100k
Completed,0.35643,E,5000,36,False,Employed,2.0,0.21,$25-50k
Completed,0.27285,D,5000,36,True,Employed,16.0,0.14,>$100k
Completed,0.22354000000000002,C,15000,36,True,Employed,1.0,0.47,$50-75k
Completed,0.28704,D,15000,60,True,Employed,9.0,,$50-75k
Completed,0.25424,D,4000,36,False,Employed,10.0,0.67,$0-25k
Defaulted,0.31375,D,5000,60,True,Employed,14.0,0.25,$50-75k
PastDue,0.22712,C,10000,36,True,Employed,5.0,0.46,$25-50k
Completed,0.34886999999999996,HR,3000,36,False,Employed,1.0,,$25-50k
Defaulted,0.24681999999999998,C,14000,60,True,Employed,11.0,0.12,$75-100k
Completed,0.25424,D,2500,36,False,Other,8.0,0.08,$25-50k
Completed,0.28386,D,4000,60,True,Employed,25.0,0.4,$50-75k
Completed,0.20593000000000003,B,10000,60,True,Employed,7.0,0.08,>$100k
Completed,0.12460999999999998,A,7000,36,True,Employed,6.0,0.23,$25-50k
Defaulted,0.29394000000000003,D,2500,36,False,Other,4.0,0.07,$25-50k
Completed,0.35796999999999995,HR,4000,36,True,Employed,25.0,0.1,>$100k
Completed,0.11417999999999999,AA,1000,36,False,Employed,6.0,0.12,$25-50k
Defaulted,0.20462,B,25000,36,False,Employed,6.0,0.24,>$100k
Completed,0.33553,E,4000,36,False,Employed,35.0,0.13,$50-75k
Defaulted,0.27246,C,8500,60,False,Employed,1.0,0.23,$25-50k
Defaulted,0.28848,D,14763,60,False,Employed,5.0,0.32,$50-75k
Completed,0.18316,B,2875,36,True,Employed,7.0,0.21,$25-50k
Defaulted,0.27462,C,10000,60,True,Employed,4.0,0.21,>$100k
